-32727.2,-10145.663,0.06643565
-32727.16,-10145.768,0.024316642
-32727.164,-10145.644,0.07321629
-32727.193,-10145.646,0.07111871
-32727.209,-10145.648,0.060329664
-32727.178,-10145.642,0.07285508
-32727.305,-10145.144,0.32167757
-32727.21,-10145.66,0.060626477
-32727.248,-10144.958,0.51989037
-32727.184,-10145.651,0.07031956
-32727.146,-10145.646,0.08766913
-32727.285,-10145.113,0.3384166
-32727.508,-10145.106,0.5736239
-32727.3,-10145.128,0.31427932
-32727.201,-10145.68,0.05344804
-32727.197,-10145.047,0.42488816
-32727.266,-10145.102,0.345283
-32727.174,-10145.65,0.07129488
-32727.367,-10145.051,0.54042435
-32727.035,-10145.789,0.035562366
-32727.309,-10145.122,0.2987863
-32727.088,-10145.629,0.112952545
-32726.988,-10145.478,-0.058003187
-32727.084,-10145.78,0.045483187
-32727.307,-10145.011,0.5553559
-32727.447,-10144.953,0.6907986
-32727.16,-10145.633,0.07939358
-32727.242,-10145.068,0.47547626
-32727.268,-10145.023,0.49980465
-32727.445,-10145.251,0.2988961
-32727.322,-10144.951,0.61117715
-32727.045,-10145.792,0.032562446
-32727.127,-10145.791,0.026921835
-32727.367,-10145.009,0.6281684
-32727.154,-10145.17,0.32583565
-32727.07,-10145.756,0.009913076
-32727.246,-10145.091,0.3420048
-32726.959,-10145.893,-6.540845e-05
-32727.332,-10145.0625,0.5255944
-32727.38,-10144.964,0.6658676
-32727.457,-10145.513,0.46529108
-32727.229,-10144.966,0.51023
-32727.086,-10145.024,0.2693034
-32727.297,-10144.98,0.58442146
-32727.416,-10144.9795,0.6641148
-32727.273,-10145.259,0.31816617
-32727.406,-10145.016,0.58377576
-32727.418,-10145.341,0.26760584
-32727.139,-10145.168,0.33709756
-32727.11,-10145.022,0.3282133
-32727.232,-10144.981,0.5033417
-32727.574,-10144.98,0.73234946
-32727.438,-10144.971,0.6845555
-32727.436,-10145.358,0.25602552
-32727.297,-10145.173,0.30961758
-32727.225,-10145.052,0.45863307
-32727.16,-10145.022,0.41101372
-32727.47,-10145.059,0.56758004
-32727.35,-10144.976,0.63584185
-32727.35,-10145.062,0.5265489
-32726.99,-10145.178,0.26752326
-32727.012,-10145.793,0.035140127
-32727.207,-10144.998,0.46903065
-32727.271,-10144.997,0.5272072
-32727.41,-10144.933,0.69595075
-32727.07,-10145.028,0.25953025
-32727.28,-10145.133,0.31474507
-32727.332,-10145.007,0.5917063
-32727.098,-10145.5,0.25088632
-32727.262,-10145.12,0.32613307
-32727.129,-10145.441,0.1783418
-32727.498,-10145.092,0.59277964
-32727.182,-10145.406,0.17898323
-32727.322,-10144.985,0.5984535
-32727.102,-10145.604,0.3110539
-32727.346,-10144.949,0.6315901
-32727.066,-10145.017,0.24244998
-32727.172,-10145.03,0.41564792
-32727.154,-10145.483,0.19349466
-32727.176,-10145.331,0.21991412
-32727.186,-10145.727,0.034690287
-32727.49,-10145.071,0.5899413
-32727.445,-10145.049,0.5583358
-32726.504,-10145.347,0.18233952
-32726.467,-10145.489,0.17454217
-32726.629,-10144.427,1.1952897
-32726.408,-10145.513,0.03847035
-32726.762,-10144.663,1.0326359
-32726.553,-10144.578,0.9795282
-32726.357,-10145.51,-0.10057636
-32726.797,-10144.59,1.0419211
-32726.361,-10145.51,-0.11294326
-32726.6,-10144.6045,0.9745171
-32726.738,-10144.415,1.1891134
-32726.414,-10145.514,0.024669927
-32726.703,-10144.624,1.004223
-32726.822,-10144.519,1.102885
-32726.479,-10145.329,0.18166232
-32726.453,-10145.376,0.3091059
-32726.865,-10144.49,1.1444918
-32726.94,-10144.69,0.99194956
-32726.436,-10145.503,0.10685925
-32726.238,-10144.772,0.8176236
-32726.738,-10144.709,1.0107461
-32726.973,-10144.346,1.4262588
-32726.426,-10145.49,0.13626951
-32726.957,-10144.311,1.4671761
-32726.387,-10145.515,-0.046270937
-32726.963,-10144.544,1.0975494
-32726.98,-10144.372,1.4433829
-32726.475,-10145.491,0.16493371
-32726.65,-10144.413,1.205666
-32726.38,-10145.513,-0.030690815
-32726.871,-10144.455,1.188164
-32726.441,-10145.505,0.09289957
-32726.746,-10144.514,1.1048541
-32726.617,-10144.465,1.1556458
-32726.691,-10144.694,0.9737806
-32726.672,-10144.648,1.004204
-32726.514,-10144.545,0.9753388
-32726.768,-10144.61,1.0189089
-32726.953,-10144.886,0.9124547
-32726.633,-10144.635,0.9575666
-32726.41,-10144.4,1.3725146
-32726.707,-10144.662,1.0072359
-32726.74,-10144.679,1.0175704
-32726.393,-10145.142,0.2536347
-32726.793,-10144.536,1.1109654
-32726.672,-10144.513,1.1331221
-32726.6,-10144.453,1.1886461
-32726.582,-10144.486,1.148736
-32726.428,-10144.886,0.78038144
-32726.787,-10144.489,1.1406195
-32726.947,-10144.315,1.5632547
-32726.9,-10144.622,1.0202957
-32726.656,-10144.681,0.9437158
-32726.46,-10144.757,0.8628339
-32726.26,-10145.155,0.06303343
-32726.62,-10144.624,0.9479373
-32726.484,-10144.759,0.8677735
-32726.174,-10144.839,0.761533
-32726.92,-10145.048,0.7921814
-32726.73,-10144.631,0.9829265
-32726.89,-10145.02,0.8067461
-32726.348,-10145.507,-0.12748282
-32726.312,-10145.166,0.028767485
-32726.643,-10144.278,1.6414661
-32726.713,-10144.46,1.1913929
-32726.62,-10144.393,1.251315
-32726.707,-10144.552,1.0311013
-32726.383,-10145.152,0.22239962
-32726.773,-10144.526,1.1430441
-32726.826,-10144.433,1.2187017
-32726.48,-10144.282,1.6443223
-32726.69,-10144.56,1.0387474
-32726.691,-10144.492,1.1391238
-32726.557,-10145.015,0.7916718
-32726.348,-10145.507,-0.07448951
-32726.271,-10145.18,-0.07323045
-32726.385,-10145.085,0.44777626
-32726.578,-10144.437,1.3055333
-32726.451,-10145.498,0.14272492
